! GRIB2  - WMO Parameter Table
!
! temperature
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
!002 004 192-254 000 Reserved for Local Use                                            0  -9999.00
002 004 255 000 Missing                                                                0  -9999.00
!
! Discipline 3 - Space Products
!
! Image format
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
003 000 000 000 Scaled Radiance                  Numeric              SRAD             0  -9999.00
003 000 001 000 Scaled Albedo                    Numeric              SALBEDO          0  -9999.00
003 000 002 000 Scaled Brightness Temperature    Numeric              SBTMP            0  -9999.00
003 000 003 000 Scaled Precipitable Water        Numeric              SPWAT            0  -9999.00
003 000 004 000 Scaled Lifted Index              Numeric              SLFTI            0  -9999.00
003 000 005 000 Scaled Cloud Top Pressure        Numeric              SCTPRES          0  -9999.00
003 000 006 000 Scaled Skin Temperature          Numeric              SSTMP            0  -9999.00
003 000 007 000 Cloud Mask                       code table           CLOUDM           0  -9999.00
003 000 008 000 Pixel scene type                 code table           PIXST            0  -9999.00
003 000 009 000 Fire Detection Indicator         code table           FIREDI           0  -9999.00
!003 000 010-191 000 Reserved                                                          0  -9999.00
!003 000 192-254 000 Reserved for Local Use                                            0  -9999.00
003 000 255 000 Missing                                                                0  -9999.00
!
! Quantitative
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
003 001 000 000 Estimated Precipitation          kg m**-2             ESTP             0  -9999.00
003 001 001 000 Instantaneous Rain Rate          kg m**-2 s**-1       IRRATE           0  -9999.00
003 001 002 000 Cloud Top Height                 m                    CTOPH            0  -9999.00
003 001 003 000 Cloud Top Height Quality Indicat code table           CTOPHQI          0  -9999.00
003 001 004 000 Estimated u-Component of Wind    m s**-1              ESTUGRD          0  -9999.00
003 001 005 000 Estimated v-Component of Wind    m s**-1              ESTVGRD          0  -9999.00
003 001 006 000 Number Of Pixels Used            Numeric              NPIXU            0  -9999.00
003 001 007 000 Solar Zenith Angle               deg                  SOLZA            0  -9999.00
003 001 008 000 Relative Azimuth Angle           deg                  RAZA             0  -9999.00
003 001 009 000 Reflectance in 0.6 Micron Channe %                    RFL06            0  -9999.00
003 001 010 000 Reflectance in 0.8 Micron Channe %                    RFL08            0  -9999.00
003 001 011 000 Reflectance in 1.6 Micron Channe %                    RFL16            0  -9999.00
003 001 012 000 Reflectance in 3.9 Micron Channe %                    RFL39            0  -9999.00
003 001 013 000 Atmospheric Divergence           s**-1                ATMDIV           0  -9999.00
003 001 014 000 Cloudy Brightness Temperature    K                    CBTMP            0  -9999.00
003 001 015 000 Clear Sky Brightness Temperature K                    CSBTMP           0  -9999.00
003 001 016 000 Cloudy Radiance (with respect to W m**-1 sr**-1       CLDRAD           0  -9999.00
003 001 017 000 Clear Sky Radiance (with respect W m**-1 sr**-1       CSKYRAD          0  -9999.00
!003 001 018 000 Reserved                                                               0  -9999.00
003 001 019 000 Wind Speed                       m s**-1              WINDS            0  -9999.00
003 001 020 000 Aerosol Optical Thickness at 0.6                      AOT06            0  -9999.00
003 001 021 000 Aerosol Optical Thickness at 0.8                      AOT08            0  -9999.00
003 001 022 000 Aerosol Optical Thickness at 1.6                      AOT16            0  -9999.00
003 001 023 000 Angstrom Coefficient                                  ANGCOE           0  -9999.00
!003 001 024-191 000 Reserved                                                           0  -9999.00
!003 001 192-254 000 Reserved for local use                                             0  -9999.00
003 001 255 000 Missing                                                                0  -9999.00
!
!
! Oceanograhic parameters, Discipline 10
!
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING  HZREMAP  DIRECTION
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89|12345678|1234567890
010 000 000 000 Wave Spectra (1)                 -                    WVSP1            0  -9999.00
010 000 001 000 Wave Spectra (2)                 -                    WVSP2            0  -9999.00
010 000 002 000 Wave Spectra (3)                 -                    WVSP3            0  -9999.00
010 000 003 000 Sig Hgt Wind Waves and Swell     m                    HTSGW            0  -9999.00
010 000 003 002 Sig Hgt Wind Waves and Swell     m                    HTSGW            0  -9999.00
010 000 004 000 Direction of Wind Waves          deg true             WVDIR            0  -9999.00
010 000 005 000 Significant Height of Wind Waves m                    WVHGT            0  -9999.00
010 000 006 000 Mean Period of Wind Waves        s                    WVPER            0  -9999.00
010 000 007 000 Direction of Swell Waves         deg true             SWDIR            0  -9999.00
010 000 008 000 Significant Hgt of Swell Waves   m                    SWELL            0  -9999.00
010 000 009 000 Mean Period of Swell Waves       s                    SWPER            0  -9999.00
010 000 010 000 Primary Wave Direction           deg true             DIRPW            0  -9999.00
010 000 011 000 Primary Wave Mean Period         s                    PERPW            0  -9999.00
010 000 012 000 Secondary Wave Direction         deg true             DIRSW            0  -9999.00
010 000 013 000 Secondary Wave Mean Period       s                    PERSW            0  -9999.00
010 000 014 000 Dir Combined Wind Waves & Swell  deg true             WWSDIR           0  -9999.00
010 000 015 000 Pd Combined Wind Waves & Swell   s                    MWSPER           0  -9999.00
010 000 016 000 Coefficient of Drag With Waves   -                    CDWW             0  -9999.00
010 000 017 000 Friction Velocity                m s**-1              FRICV            0  -9999.00
010 000 018 000 Wave Stress                      N m**-2              WSTR             0  -9999.00
010 000 019 000 Normalised Waves Stress          -                    NWSTR            0  -9999.00
010 000 020 000 Mean Square Slope of Waves       -                    MSSW             0  -9999.00
010 000 021 000 U-component Surface Stokes Drift m s**-1              USSD             0  -9999.00
010 000 022 000 V-component Surface Stokes Drift m s**-1              VSSD             0  -9999.00
010 000 023 000 Period of Maximum Individual Wav s                    PMAXWH           0  -9999.00
010 000 024 000 Maximum Individual Wave Height   m                    MAXWH            0  -9999.00
010 000 025 000 Inverse Mean Wave Frequency      s                    IMWF             0  -9999.00
010 000 026 000 Inverse Mean Frequency of The Wi s                    IMFWW            0  -9999.00
010 000 027 000 Inverse Mean Frequency of The To s                    IMFTSW           0  -9999.00
010 000 028 000 Mean Zero-Crossing Wave Period   s                    MZWPER           0  -9999.00
010 000 029 000 Mean Zero-Crossing Period of The s                    MZPWW            0  -9999.00
010 000 030 000 Mean Zero-Crossing Period of The s                    MZPTSW           0  -9999.00
010 000 031 000 Wave Directional Width           -                    WDIRW            0  -9999.00
010 000 032 000 Directional Width of The Wind Wa -                    DIRWWW           0  -9999.00
010 000 033 000 Directional Width of The Total S -                    DIRWTS           0  -9999.00
010 000 034 000 Peak Wave Period                 s                    PWPER            0  -9999.00
010 000 035 000 Peak Period of The Wind Waves    s                    PPERWW           0  -9999.00
010 000 036 000 Peak Period of The Total Swell   s                    PPERTS           0  -9999.00
010 000 037 000 Altimeter Wave Height            m                    ALTWH            0  -9999.00
010 000 038 000 Altimeter Corrected Wave Height  m                    ALCWH            0  -9999.00
010 000 039 000 Altimeter Range Relative Correct -                    ALRRC            0  -9999.00
010 000 040 000 10 Metre Neutral Wind Speed Over m s**-1              MNWSOW           0  -9999.00
010 000 041 000 10 Metre Wind Direction Over Wav degree true          MWDIRW           0  -9999.00
010 000 042 000 Wave Engery Spectrum             m**-2 s rad**-1      WESP             0  -9999.00
010 000 043 000 Kurtosis of The Sea Surface Elev -                    KSSEW            0  -9999.00
010 000 044 000 Benjamin-Feir Index              -                    BENINX           0  -9999.00
010 000 045 000 Spectral Peakedness Factor       s**-1                SPFTR            0  -9999.00
!010 000 046-191 000 Reserved                                                           0  -9999.00
!010 000 192-254 000 Reserved for local use                                             0  -9999.00
010 000 192 000 Wave Steepness                   -                    WSTP             0  -9999.00
010 000 193 000 Wave Length                                           WLENG            0  -9999.00
010 000 255 000 Missing                                                                0  -9999.00
!
! CATEGORY 1 - Currents
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
010 001 000 000 Current Direction                deg                  DIRC             0  -9999.00
010 001 001 000 Current Speed                    m s**-1              SPC              0  -9999.00
010 001 002 000 U-Component of Current           m s**-1              UOGRD            0  -9999.00
010 001 003 000 V-Component of Current           m s**-1              VOGRD            0  -9999.00
!010 001 004-191 000 Reserved                                                           0  -9999.00
!010 001 192-254 000 Reserved for local use                                             0  -9999.00
010 001 192 000 Ocean Mixed Layer U Velocity     m s**-1              OLMU             0  -9999.00
010 001 193 000 Ocean Mixed Layer V Velocity     m s**-1              OLMV             0  -9999.00
010 001 194 000 Barotropic U velocity            m s**-1              UBARO            0  -9999.00
010 001 195 000 Barotropic V velocity            m s**-1              VBARO            0  -9999.00
010 001 255 000 Missing                                                                0  -9999.00
!
! Category 2 - Ice
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
010 002 000 000 Ice Cover                        Proportion           ICEC             0  -9999.00
010 002 000 001 Ice Cover                        Proportion           ICEC             0  -9999.00
010 002 001 000 Ice Thickness                    m                    ICETK            0  -9999.00
010 002 002 000 Direction of Ice Drift           degree True          DICED            0  -9999.00
010 002 003 000 Speed of Ice Drift               m s**-1              SICED            0  -9999.00
010 002 004 000 U-Component of Ice Drift         m s**-1              UICE             0  -9999.00
010 002 005 000 V-Component of Ice Drift         m s**-1              VICE             0  -9999.00
010 002 006 000 Ice Growth Rate                  m s**-1              ICEG             0  -9999.00
010 002 007 000 Ice Divergence                   s**-1                ICED             0  -9999.00
010 002 008 000 Ice Temperature                  K                    ICETMP           0  -9999.00
010 002 009 000 Ice Internal Pressure            Pa m                 ICEPRS           0  -9999.00
010 002 010 000 Zonal Vector Component of Vertic Pa m                 ZVCICEP          0  -9999.00
010 002 011 000 Meridional Vector Component of V Pa m                 MVCICEP          0  -9999.00
010 002 012 000 Compressive Ice Strength         N m**-1              CICES            0  -9999.00
!010 002 013-191 000 Reserved                                                           0  -9999.00
!010 002 192-254 000 Reserved for local use                                             0  -9999.00
010 002 255 000 Missing                                                                0  -9999.00
!
! Category 3 - Surface properties
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
010 003 000 000 Water Temperature                K                    WTMP             0  -9999.00
010 003 001 000 Deviation of Sea Level from Mean m                    DSLM             0  -9999.00
!010 003 002-191 000 Reserved                                                           0  -9999.00
!010 003 192-254 000 Reserved for local use                                             0  -9999.00
010 003 255 000 Missing                                                                0  -9999.00
!
! Category 4 - Sub-Surface properties
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
010 004 000 000 Main Thermocline Depth           m                    MTHD             0  -9999.00
010 004 001 000 Main Thermocline Anomaly         m                    MTHA             0  -9999.00
010 004 002 000 Transient Thermocline Depth      m                    TTHDP            0  -9999.00
010 004 003 000 Salinity                         kg kg**-1            SALTY            0  -9999.00
010 004 004 000 Ocean Vertical Heat Diffusivity  m**2 s**-1           OVHD             0  -9999.00
010 004 005 000 Ocean Vertical Salt Diffusivity  m**2 s**-1           OVSD             0  -9999.00
010 004 006 000 Ocean Vertical Momentum Diffusiv m**2 s**-1           OVMD             0  -9999.00
010 004 007 000 Bathymetry                       m                    BATHY            0  -9999.00
!010 004 8-10 000 Reserved                                                             0  -9999.00
010 004 011 000 Shape Factor With Respect To Sal                      SFSALP           0  -9999.00
010 004 012 000 Shape Factor With Respect To Tem                      SFTMPP           0  -9999.00
010 004 013 000 Attenuation Coefficient Of Water m**-1                ACWSRD           0  -9999.00
010 004 014 000 Water Depth                      m                    WDEPTH           0  -9999.00
010 004 015 000 Water Temperature                K                    WTMPSS           0  -9999.00
!010 004 016-191 000 Reserved                                                           0  -9999.00
!010 004 192-254 000 Reserved for local use                                             0  -9999.00
010 004 255 000 Missing                                                                0  -9999.00
!
! Category 191 - Miscellaneous
!D# CT# ID# PD# NAME                             UNITS                GNAM         SCALE   MISSING
!23|123|123|123|12345678901234567890123456789012|12345678901234567890|123456789012|12345|123456.89
010 191 000 000 Seconds Prior To Initial Referen s                    TSEC             0  -9999.00
010 191 001 000 Meridional Overturning Stream Fu m 3 s**-1            MOSF             0  -9999.00
!010 191 002 000 Reserved                                                               0  -9999.00
010 191 003 000 Days Since Last Observation      d                    DSLOBSO          0  -9999.00
!010 191 004-191 000 Reserved                                                           0  -9999.00
!010 191 192-254 000 Reserved for local use                                             0  -9999.00
010 191 255 000 Missing                                                                0  -9999.00
